"Iteracao";"grad_m";"grad_b"
12841;-0.066174;1.111639
12842;-0.066167;1.111533
12843;-0.066161;1.111428
12844;-0.066155;1.111322
12845;-0.066148;1.111216
12846;-0.066142;1.111111
12847;-0.066136;1.111005
12848;-0.066130;1.110899
12849;-0.066123;1.110794
12850;-0.066117;1.110688
12851;-0.066111;1.110582
12852;-0.066104;1.110477
12853;-0.066098;1.110371
12854;-0.066092;1.110266
12855;-0.066086;1.110160
12856;-0.066079;1.110054
12857;-0.066073;1.109949
12858;-0.066067;1.109843
12859;-0.066060;1.109738
12860;-0.066054;1.109632
12861;-0.066048;1.109527
12862;-0.066042;1.109421
12863;-0.066035;1.109316
12864;-0.066029;1.109210
12865;-0.066023;1.109105
12866;-0.066016;1.108999
12867;-0.066010;1.108894
12868;-0.066004;1.108788
12869;-0.065998;1.108683
12870;-0.065991;1.108577
12871;-0.065985;1.108472
12872;-0.065979;1.108366
12873;-0.065973;1.108261
12874;-0.065966;1.108156
12875;-0.065960;1.108050
12876;-0.065954;1.107945
12877;-0.065947;1.107839
12878;-0.065941;1.107734
12879;-0.065935;1.107629
12880;-0.065929;1.107523
12881;-0.065922;1.107418
12882;-0.065916;1.107313
12883;-0.065910;1.107207
12884;-0.065904;1.107102
12885;-0.065897;1.106997
12886;-0.065891;1.106892
12887;-0.065885;1.106786
12888;-0.065878;1.106681
12889;-0.065872;1.106576
12890;-0.065866;1.106471
12891;-0.065860;1.106365
12892;-0.065853;1.106260
12893;-0.065847;1.106155
12894;-0.065841;1.106050
12895;-0.065835;1.105944
12896;-0.065828;1.105839
12897;-0.065822;1.105734
12898;-0.065816;1.105629
12899;-0.065810;1.105524
12900;-0.065803;1.105419
12901;-0.065797;1.105314
12902;-0.065791;1.105208
12903;-0.065785;1.105103
12904;-0.065778;1.104998
12905;-0.065772;1.104893
12906;-0.065766;1.104788
12907;-0.065760;1.104683
12908;-0.065753;1.104578
12909;-0.065747;1.104473
12910;-0.065741;1.104368
12911;-0.065735;1.104263
12912;-0.065728;1.104158
12913;-0.065722;1.104053
12914;-0.065716;1.103948
12915;-0.065710;1.103843
12916;-0.065703;1.103738
12917;-0.065697;1.103633
12918;-0.065691;1.103528
12919;-0.065685;1.103423
12920;-0.065678;1.103318
12921;-0.065672;1.103213
12922;-0.065666;1.103108
12923;-0.065660;1.103003
12924;-0.065653;1.102898
12925;-0.065647;1.102793
12926;-0.065641;1.102688
12927;-0.065635;1.102584
12928;-0.065628;1.102479
12929;-0.065622;1.102374
12930;-0.065616;1.102269
12931;-0.065610;1.102164
12932;-0.065603;1.102059
12933;-0.065597;1.101955
12934;-0.065591;1.101850
12935;-0.065585;1.101745
12936;-0.065578;1.101640
12937;-0.065572;1.101535
12938;-0.065566;1.101431
12939;-0.065560;1.101326
12940;-0.065553;1.101221
12941;-0.065547;1.101116
12942;-0.065541;1.101012
12943;-0.065535;1.100907
12944;-0.065529;1.100802
12945;-0.065522;1.100698
12946;-0.065516;1.100593
12947;-0.065510;1.100488
12948;-0.065504;1.100384
12949;-0.065497;1.100279
12950;-0.065491;1.100174
12951;-0.065485;1.100070
12952;-0.065479;1.099965
12953;-0.065472;1.099860
12954;-0.065466;1.099756
12955;-0.065460;1.099651
12956;-0.065454;1.099547
12957;-0.065448;1.099442
12958;-0.065441;1.099338
12959;-0.065435;1.099233
12960;-0.065429;1.099128
12961;-0.065423;1.099024
12962;-0.065416;1.098919
12963;-0.065410;1.098815
12964;-0.065404;1.098710
12965;-0.065398;1.098606
12966;-0.065392;1.098501
12967;-0.065385;1.098397
12968;-0.065379;1.098292
12969;-0.065373;1.098188
12970;-0.065367;1.098084
12971;-0.065360;1.097979
12972;-0.065354;1.097875
12973;-0.065348;1.097770
12974;-0.065342;1.097666
12975;-0.065336;1.097561
12976;-0.065329;1.097457
12977;-0.065323;1.097353
12978;-0.065317;1.097248
12979;-0.065311;1.097144
12980;-0.065305;1.097040
12981;-0.065298;1.096935
12982;-0.065292;1.096831
12983;-0.065286;1.096727
12984;-0.065280;1.096622
12985;-0.065273;1.096518
12986;-0.065267;1.096414
12987;-0.065261;1.096310
12988;-0.065255;1.096205
12989;-0.065249;1.096101
12990;-0.065242;1.095997
12991;-0.065236;1.095893
12992;-0.065230;1.095788
12993;-0.065224;1.095684
12994;-0.065218;1.095580
12995;-0.065211;1.095476
12996;-0.065205;1.095372
12997;-0.065199;1.095267
12998;-0.065193;1.095163
12999;-0.065187;1.095059
13000;-0.065180;1.094955
13001;-0.065174;1.094851
13002;-0.065168;1.094747
13003;-0.065162;1.094642
13004;-0.065156;1.094538
13005;-0.065149;1.094434
13006;-0.065143;1.094330
13007;-0.065137;1.094226
13008;-0.065131;1.094122
13009;-0.065125;1.094018
13010;-0.065118;1.093914
13011;-0.065112;1.093810
13012;-0.065106;1.093706
13013;-0.065100;1.093602
13014;-0.065094;1.093498
13015;-0.065088;1.093394
13016;-0.065081;1.093290
13017;-0.065075;1.093186
13018;-0.065069;1.093082
13019;-0.065063;1.092978
13020;-0.065057;1.092874
13021;-0.065050;1.092770
13022;-0.065044;1.092666
13023;-0.065038;1.092562
13024;-0.065032;1.092458
13025;-0.065026;1.092354
13026;-0.065019;1.092251
13027;-0.065013;1.092147
13028;-0.065007;1.092043
13029;-0.065001;1.091939
13030;-0.064995;1.091835
13031;-0.064989;1.091731
13032;-0.064982;1.091627
13033;-0.064976;1.091524
13034;-0.064970;1.091420
13035;-0.064964;1.091316
13036;-0.064958;1.091212
13037;-0.064951;1.091108
13038;-0.064945;1.091005
13039;-0.064939;1.090901
13040;-0.064933;1.090797
13041;-0.064927;1.090693
13042;-0.064921;1.090590
13043;-0.064914;1.090486
13044;-0.064908;1.090382
13045;-0.064902;1.090279
13046;-0.064896;1.090175
13047;-0.064890;1.090071
13048;-0.064884;1.089967
13049;-0.064877;1.089864
13050;-0.064871;1.089760
13051;-0.064865;1.089657
13052;-0.064859;1.089553
13053;-0.064853;1.089449
13054;-0.064847;1.089346
13055;-0.064840;1.089242
13056;-0.064834;1.089138
13057;-0.064828;1.089035
13058;-0.064822;1.088931
13059;-0.064816;1.088828
13060;-0.064810;1.088724
13061;-0.064803;1.088621
13062;-0.064797;1.088517
13063;-0.064791;1.088414
13064;-0.064785;1.088310
13065;-0.064779;1.088207
13066;-0.064773;1.088103
13067;-0.064766;1.088000
13068;-0.064760;1.087896
13069;-0.064754;1.087793
13070;-0.064748;1.087689
13071;-0.064742;1.087586
13072;-0.064736;1.087482
13073;-0.064729;1.087379
13074;-0.064723;1.087275
13075;-0.064717;1.087172
13076;-0.064711;1.087069
13077;-0.064705;1.086965
13078;-0.064699;1.086862
13079;-0.064693;1.086759
13080;-0.064686;1.086655
13081;-0.064680;1.086552
13082;-0.064674;1.086449
13083;-0.064668;1.086345
13084;-0.064662;1.086242
13085;-0.064656;1.086139
13086;-0.064649;1.086035
13087;-0.064643;1.085932
13088;-0.064637;1.085829
13089;-0.064631;1.085725
13090;-0.064625;1.085622
13091;-0.064619;1.085519
13092;-0.064613;1.085416
13093;-0.064606;1.085312
13094;-0.064600;1.085209
13095;-0.064594;1.085106
13096;-0.064588;1.085003
13097;-0.064582;1.084900
13098;-0.064576;1.084796
13099;-0.064570;1.084693
13100;-0.064563;1.084590
13101;-0.064557;1.084487
13102;-0.064551;1.084384
13103;-0.064545;1.084281
13104;-0.064539;1.084178
13105;-0.064533;1.084074
13106;-0.064527;1.083971
13107;-0.064520;1.083868
13108;-0.064514;1.083765
13109;-0.064508;1.083662
13110;-0.064502;1.083559
13111;-0.064496;1.083456
13112;-0.064490;1.083353
13113;-0.064484;1.083250
13114;-0.064478;1.083147
13115;-0.064471;1.083044
13116;-0.064465;1.082941
13117;-0.064459;1.082838
13118;-0.064453;1.082735
13119;-0.064447;1.082632
13120;-0.064441;1.082529
13121;-0.064435;1.082426
13122;-0.064428;1.082323
13123;-0.064422;1.082220
13124;-0.064416;1.082117
13125;-0.064410;1.082014
13126;-0.064404;1.081911
13127;-0.064398;1.081809
13128;-0.064392;1.081706
13129;-0.064386;1.081603
13130;-0.064379;1.081500
13131;-0.064373;1.081397
13132;-0.064367;1.081294
13133;-0.064361;1.081191
13134;-0.064355;1.081089
13135;-0.064349;1.080986
13136;-0.064343;1.080883
13137;-0.064337;1.080780
13138;-0.064331;1.080677
13139;-0.064324;1.080575
13140;-0.064318;1.080472
13141;-0.064312;1.080369
13142;-0.064306;1.080266
13143;-0.064300;1.080164
13144;-0.064294;1.080061
13145;-0.064288;1.079958
13146;-0.064282;1.079855
13147;-0.064275;1.079753
13148;-0.064269;1.079650
13149;-0.064263;1.079547
13150;-0.064257;1.079445
13151;-0.064251;1.079342
13152;-0.064245;1.079239
13153;-0.064239;1.079137
13154;-0.064233;1.079034
13155;-0.064227;1.078931
13156;-0.064220;1.078829
13157;-0.064214;1.078726
13158;-0.064208;1.078624
13159;-0.064202;1.078521
13160;-0.064196;1.078418
13161;-0.064190;1.078316
13162;-0.064184;1.078213
13163;-0.064178;1.078111
13164;-0.064172;1.078008
13165;-0.064166;1.077906
13166;-0.064159;1.077803
13167;-0.064153;1.077701
13168;-0.064147;1.077598
13169;-0.064141;1.077496
13170;-0.064135;1.077393
13171;-0.064129;1.077291
13172;-0.064123;1.077188
13173;-0.064117;1.077086
13174;-0.064111;1.076983
13175;-0.064105;1.076881
13176;-0.064098;1.076779
13177;-0.064092;1.076676
13178;-0.064086;1.076574
13179;-0.064080;1.076471
13180;-0.064074;1.076369
13181;-0.064068;1.076267
13182;-0.064062;1.076164
13183;-0.064056;1.076062
13184;-0.064050;1.075960
13185;-0.064044;1.075857
13186;-0.064037;1.075755
13187;-0.064031;1.075653
13188;-0.064025;1.075550
13189;-0.064019;1.075448
13190;-0.064013;1.075346
13191;-0.064007;1.075244
13192;-0.064001;1.075141
13193;-0.063995;1.075039
13194;-0.063989;1.074937
13195;-0.063983;1.074835
13196;-0.063977;1.074732
13197;-0.063971;1.074630
13198;-0.063964;1.074528
13199;-0.063958;1.074426
13200;-0.063952;1.074323
13201;-0.063946;1.074221
13202;-0.063940;1.074119
13203;-0.063934;1.074017
13204;-0.063928;1.073915
13205;-0.063922;1.073813
13206;-0.063916;1.073711
13207;-0.063910;1.073608
13208;-0.063904;1.073506
13209;-0.063898;1.073404
13210;-0.063891;1.073302
13211;-0.063885;1.073200
13212;-0.063879;1.073098
13213;-0.063873;1.072996
13214;-0.063867;1.072894
13215;-0.063861;1.072792
13216;-0.063855;1.072690
13217;-0.063849;1.072588
13218;-0.063843;1.072486
13219;-0.063837;1.072384
13220;-0.063831;1.072282
13221;-0.063825;1.072180
13222;-0.063819;1.072078
13223;-0.063813;1.071976
13224;-0.063806;1.071874
13225;-0.063800;1.071772
13226;-0.063794;1.071670
13227;-0.063788;1.071568
13228;-0.063782;1.071466
13229;-0.063776;1.071364
13230;-0.063770;1.071263
13231;-0.063764;1.071161
13232;-0.063758;1.071059
13233;-0.063752;1.070957
13234;-0.063746;1.070855
13235;-0.063740;1.070753
13236;-0.063734;1.070651
13237;-0.063728;1.070550
13238;-0.063722;1.070448
13239;-0.063716;1.070346
13240;-0.063709;1.070244
13241;-0.063703;1.070142
13242;-0.063697;1.070041
13243;-0.063691;1.069939
13244;-0.063685;1.069837
13245;-0.063679;1.069735
13246;-0.063673;1.069634
13247;-0.063667;1.069532
13248;-0.063661;1.069430
13249;-0.063655;1.069328
13250;-0.063649;1.069227
13251;-0.063643;1.069125
13252;-0.063637;1.069023
13253;-0.063631;1.068922
13254;-0.063625;1.068820
13255;-0.063619;1.068718
13256;-0.063613;1.068617
13257;-0.063607;1.068515
13258;-0.063600;1.068413
13259;-0.063594;1.068312
13260;-0.063588;1.068210
13261;-0.063582;1.068109
13262;-0.063576;1.068007
13263;-0.063570;1.067905
13264;-0.063564;1.067804
13265;-0.063558;1.067702
13266;-0.063552;1.067601
13267;-0.063546;1.067499
13268;-0.063540;1.067398
13269;-0.063534;1.067296
13270;-0.063528;1.067195
13271;-0.063522;1.067093
13272;-0.063516;1.066992
13273;-0.063510;1.066890
13274;-0.063504;1.066789
13275;-0.063498;1.066687
13276;-0.063492;1.066586
13277;-0.063486;1.066484
13278;-0.063480;1.066383
13279;-0.063474;1.066282
13280;-0.063468;1.066180
13281;-0.063461;1.066079
13282;-0.063455;1.065977
13283;-0.063449;1.065876
13284;-0.063443;1.065775
13285;-0.063437;1.065673
13286;-0.063431;1.065572
13287;-0.063425;1.065471
13288;-0.063419;1.065369
13289;-0.063413;1.065268
13290;-0.063407;1.065167
13291;-0.063401;1.065065
13292;-0.063395;1.064964
13293;-0.063389;1.064863
13294;-0.063383;1.064762
13295;-0.063377;1.064660
13296;-0.063371;1.064559
13297;-0.063365;1.064458
13298;-0.063359;1.064357
13299;-0.063353;1.064255
13300;-0.063347;1.064154
13301;-0.063341;1.064053
13302;-0.063335;1.063952
13303;-0.063329;1.063850
13304;-0.063323;1.063749
13305;-0.063317;1.063648
13306;-0.063311;1.063547
13307;-0.063305;1.063446
13308;-0.063299;1.063345
13309;-0.063293;1.063244
13310;-0.063287;1.063142
13311;-0.063281;1.063041
13312;-0.063275;1.062940
13313;-0.063269;1.062839
13314;-0.063263;1.062738
13315;-0.063257;1.062637
13316;-0.063251;1.062536
13317;-0.063245;1.062435
13318;-0.063239;1.062334
13319;-0.063233;1.062233
13320;-0.063227;1.062132
13321;-0.063221;1.062031
13322;-0.063215;1.061930
13323;-0.063208;1.061829
13324;-0.063202;1.061728
13325;-0.063196;1.061627
13326;-0.063190;1.061526
13327;-0.063184;1.061425
13328;-0.063178;1.061324
13329;-0.063172;1.061223
13330;-0.063166;1.061122
13331;-0.063160;1.061021
13332;-0.063154;1.060920
13333;-0.063148;1.060819
13334;-0.063142;1.060718
13335;-0.063136;1.060618
13336;-0.063130;1.060517
13337;-0.063124;1.060416
13338;-0.063118;1.060315
13339;-0.063112;1.060214
13340;-0.063106;1.060113
13341;-0.063100;1.060012
13342;-0.063094;1.059912
13343;-0.063088;1.059811
13344;-0.063082;1.059710
13345;-0.063076;1.059609
13346;-0.063070;1.059508
13347;-0.063064;1.059408
13348;-0.063058;1.059307
13349;-0.063052;1.059206
13350;-0.063046;1.059105
13351;-0.063040;1.059005
13352;-0.063034;1.058904
13353;-0.063028;1.058803
13354;-0.063022;1.058703
13355;-0.063016;1.058602
13356;-0.063010;1.058501
13357;-0.063004;1.058401
13358;-0.062998;1.058300
13359;-0.062992;1.058199
13360;-0.062986;1.058099
13361;-0.062980;1.057998
13362;-0.062974;1.057897
13363;-0.062968;1.057797
13364;-0.062962;1.057696
13365;-0.062957;1.057596
13366;-0.062951;1.057495
13367;-0.062945;1.057394
13368;-0.062939;1.057294
13369;-0.062933;1.057193
13370;-0.062927;1.057093
13371;-0.062921;1.056992
13372;-0.062915;1.056892
13373;-0.062909;1.056791
13374;-0.062903;1.056691
13375;-0.062897;1.056590
13376;-0.062891;1.056490
13377;-0.062885;1.056389
13378;-0.062879;1.056289
13379;-0.062873;1.056188
13380;-0.062867;1.056088
13381;-0.062861;1.055987
13382;-0.062855;1.055887
13383;-0.062849;1.055787
13384;-0.062843;1.055686
13385;-0.062837;1.055586
13386;-0.062831;1.055485
13387;-0.062825;1.055385
13388;-0.062819;1.055285
13389;-0.062813;1.055184
13390;-0.062807;1.055084
13391;-0.062801;1.054984
13392;-0.062795;1.054883
13393;-0.062789;1.054783
13394;-0.062783;1.054683
13395;-0.062777;1.054582
13396;-0.062771;1.054482
13397;-0.062765;1.054382
13398;-0.062759;1.054281
13399;-0.062753;1.054181
13400;-0.062747;1.054081
13401;-0.062741;1.053981
13402;-0.062735;1.053880
13403;-0.062729;1.053780
13404;-0.062723;1.053680
13405;-0.062717;1.053580
13406;-0.062711;1.053480
13407;-0.062706;1.053379
13408;-0.062700;1.053279
13409;-0.062694;1.053179
13410;-0.062688;1.053079
13411;-0.062682;1.052979
13412;-0.062676;1.052879
13413;-0.062670;1.052778
13414;-0.062664;1.052678
13415;-0.062658;1.052578
13416;-0.062652;1.052478
13417;-0.062646;1.052378
13418;-0.062640;1.052278
13419;-0.062634;1.052178
13420;-0.062628;1.052078
13421;-0.062622;1.051978
13422;-0.062616;1.051878
13423;-0.062610;1.051778
13424;-0.062604;1.051678
13425;-0.062598;1.051578
13426;-0.062592;1.051478
13427;-0.062586;1.051378
13428;-0.062580;1.051278
13429;-0.062574;1.051178
13430;-0.062569;1.051078
13431;-0.062563;1.050978
13432;-0.062557;1.050878
13433;-0.062551;1.050778
13434;-0.062545;1.050678
13435;-0.062539;1.050578
13436;-0.062533;1.050478
13437;-0.062527;1.050378
13438;-0.062521;1.050278
13439;-0.062515;1.050178
13440;-0.062509;1.050078
13441;-0.062503;1.049978
13442;-0.062497;1.049879
13443;-0.062491;1.049779
13444;-0.062485;1.049679
13445;-0.062479;1.049579
13446;-0.062473;1.049479
13447;-0.062467;1.049379
13448;-0.062461;1.049280
13449;-0.062456;1.049180
13450;-0.062450;1.049080
13451;-0.062444;1.048980
13452;-0.062438;1.048881
13453;-0.062432;1.048781
13454;-0.062426;1.048681
13455;-0.062420;1.048581
13456;-0.062414;1.048482
13457;-0.062408;1.048382
13458;-0.062402;1.048282
13459;-0.062396;1.048182
13460;-0.062390;1.048083
13461;-0.062384;1.047983
13462;-0.062378;1.047883
13463;-0.062372;1.047784
13464;-0.062366;1.047684
13465;-0.062361;1.047585
13466;-0.062355;1.047485
13467;-0.062349;1.047385
13468;-0.062343;1.047286
13469;-0.062337;1.047186
13470;-0.062331;1.047086
13471;-0.062325;1.046987
13472;-0.062319;1.046887
13473;-0.062313;1.046788
13474;-0.062307;1.046688
13475;-0.062301;1.046589
13476;-0.062295;1.046489
13477;-0.062289;1.046390
13478;-0.062284;1.046290
13479;-0.062278;1.046191
13480;-0.062272;1.046091
13481;-0.062266;1.045992
13482;-0.062260;1.045892
13483;-0.062254;1.045793
13484;-0.062248;1.045693
13485;-0.062242;1.045594
13486;-0.062236;1.045494
13487;-0.062230;1.045395
13488;-0.062224;1.045295
13489;-0.062218;1.045196
13490;-0.062212;1.045097
13491;-0.062207;1.044997
13492;-0.062201;1.044898
13493;-0.062195;1.044798
13494;-0.062189;1.044699
13495;-0.062183;1.044600
13496;-0.062177;1.044500
13497;-0.062171;1.044401
13498;-0.062165;1.044302
13499;-0.062159;1.044202
13500;-0.062153;1.044103
13501;-0.062147;1.044004
13502;-0.062142;1.043904
13503;-0.062136;1.043805
13504;-0.062130;1.043706
13505;-0.062124;1.043607
13506;-0.062118;1.043507
13507;-0.062112;1.043408
13508;-0.062106;1.043309
13509;-0.062100;1.043210
13510;-0.062094;1.043110
13511;-0.062088;1.043011
13512;-0.062082;1.042912
13513;-0.062077;1.042813
13514;-0.062071;1.042714
13515;-0.062065;1.042615
13516;-0.062059;1.042515
13517;-0.062053;1.042416
13518;-0.062047;1.042317
13519;-0.062041;1.042218
13520;-0.062035;1.042119
13521;-0.062029;1.042020
13522;-0.062023;1.041921
13523;-0.062018;1.041822
13524;-0.062012;1.041722
13525;-0.062006;1.041623
13526;-0.062000;1.041524
13527;-0.061994;1.041425
13528;-0.061988;1.041326
13529;-0.061982;1.041227
13530;-0.061976;1.041128
13531;-0.061970;1.041029
13532;-0.061964;1.040930
13533;-0.061959;1.040831
13534;-0.061953;1.040732
13535;-0.061947;1.040633
13536;-0.061941;1.040534
13537;-0.061935;1.040435
13538;-0.061929;1.040336
13539;-0.061923;1.040237
13540;-0.061917;1.040138
13541;-0.061911;1.040039
13542;-0.061906;1.039941
13543;-0.061900;1.039842
13544;-0.061894;1.039743
13545;-0.061888;1.039644
13546;-0.061882;1.039545
13547;-0.061876;1.039446
13548;-0.061870;1.039347
13549;-0.061864;1.039248
13550;-0.061858;1.039150
13551;-0.061853;1.039051
13552;-0.061847;1.038952
13553;-0.061841;1.038853
13554;-0.061835;1.038754
13555;-0.061829;1.038656
13556;-0.061823;1.038557
13557;-0.061817;1.038458
13558;-0.061811;1.038359
13559;-0.061806;1.038260
13560;-0.061800;1.038162
13561;-0.061794;1.038063
13562;-0.061788;1.037964
13563;-0.061782;1.037866
13564;-0.061776;1.037767
13565;-0.061770;1.037668
13566;-0.061764;1.037569
13567;-0.061759;1.037471
13568;-0.061753;1.037372
13569;-0.061747;1.037273
13570;-0.061741;1.037175
13571;-0.061735;1.037076
13572;-0.061729;1.036978
13573;-0.061723;1.036879
13574;-0.061717;1.036780
13575;-0.061712;1.036682
13576;-0.061706;1.036583
13577;-0.061700;1.036485
13578;-0.061694;1.036386
13579;-0.061688;1.036287
13580;-0.061682;1.036189
13581;-0.061676;1.036090
13582;-0.061670;1.035992
13583;-0.061665;1.035893
13584;-0.061659;1.035795
13585;-0.061653;1.035696
13586;-0.061647;1.035598
13587;-0.061641;1.035499
13588;-0.061635;1.035401
13589;-0.061629;1.035302
13590;-0.061624;1.035204
13591;-0.061618;1.035105
13592;-0.061612;1.035007
13593;-0.061606;1.034908
13594;-0.061600;1.034810
13595;-0.061594;1.034712
13596;-0.061588;1.034613
13597;-0.061583;1.034515
13598;-0.061577;1.034416
13599;-0.061571;1.034318
13600;-0.061565;1.034220
13601;-0.061559;1.034121
13602;-0.061553;1.034023
13603;-0.061547;1.033925
13604;-0.061542;1.033826
13605;-0.061536;1.033728
13606;-0.061530;1.033630
13607;-0.061524;1.033531
13608;-0.061518;1.033433
13609;-0.061512;1.033335
13610;-0.061506;1.033236
13611;-0.061501;1.033138
13612;-0.061495;1.033040
13613;-0.061489;1.032942
13614;-0.061483;1.032843
13615;-0.061477;1.032745
13616;-0.061471;1.032647
13617;-0.061466;1.032549
13618;-0.061460;1.032451
13619;-0.061454;1.032352
13620;-0.061448;1.032254
13621;-0.061442;1.032156
13622;-0.061436;1.032058
13623;-0.061430;1.031960
13624;-0.061425;1.031862
13625;-0.061419;1.031763
13626;-0.061413;1.031665
13627;-0.061407;1.031567
13628;-0.061401;1.031469
13629;-0.061395;1.031371
13630;-0.061390;1.031273
13631;-0.061384;1.031175
13632;-0.061378;1.031077
13633;-0.061372;1.030979
13634;-0.061366;1.030881
13635;-0.061360;1.030783
13636;-0.061355;1.030685
13637;-0.061349;1.030587
13638;-0.061343;1.030489
13639;-0.061337;1.030391
13640;-0.061331;1.030293
13641;-0.061325;1.030195
13642;-0.061320;1.030097
